"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
1,110544,"v_lshl_add_u64 v[38:39], v[38:39], 0, s[0:1]",32,4128,4000,0,""
1,110552,"v_xor_b32_e32 v27, v48, v1",32,284,156,0,""
1,110556,"v_xor_b32_e32 v1, v38, v41",32,192,64,0,""
1,110560,"v_xor_b32_e32 v1, v1, v50",32,228,100,0,""
1,110564,"v_mad_u64_u32 v[40:41], s[0:1], v1, s24, 0",32,1044,916,0,""
1,110572,"v_add_u32_e32 v47, 0x8ff34781, v2",32,212,80,0,""
1,110580,"v_xor_b32_e32 v1, v41, v52",32,204,72,0,""
1,110584,"s_mul_i32 s0, s2, s3",32,136,4,180,""
1,110588,"v_xor_b32_e32 v29, v47, v1",32,188,60,0,""
1,110592,"v_add_u32_e32 v1, s0, v0",32,328,200,7488,""
1,110596,"s_waitcnt lgkmcnt(0)",32,128,128,0,""
1,110600,"s_mul_i32 s0, s22, s8",32,792,664,0,""
1,110604,"s_mul_i32 s0, s0, s3",32,404,276,0,""
1,110608,"s_lshl_b32 s26, s0, 2",32,232,104,0,""
1,110612,"s_mul_i32 s0, s22, 3",32,188,60,0,""
1,110616,"s_add_i32 s0, s2, s0",32,160,32,0,""
1,110620,"s_mul_i32 s0, s0, s3",32,200,72,0,""
1,110624,"v_mul_lo_u32 v7, s8, v1",32,600,472,0,""
1,110632,"v_add_u32_e32 v1, s0, v0",32,324,196,0,""
1,110636,"s_lshl_b32 s0, s22, 1",32,184,56,0,""
1,110640,"s_add_i32 s0, s2, s0",32,192,64,0,""
1,110644,"s_mul_i32 s0, s0, s3",32,168,36,0,""
1,110648,"v_mul_lo_u32 v9, s8, v1",32,312,184,0,""
1,110656,"v_add_u32_e32 v1, s0, v0",32,304,176,0,""
1,110660,"s_add_i32 s0, s2, s22",32,192,64,0,""
1,110664,"s_mul_i32 s0, s0, s3",32,160,32,0,""
1,110668,"s_mov_b32 s7, 0",32,172,44,0,""
1,110672,"v_add_u32_e32 v0, s0, v0",32,452,324,0,""
1,110676,"s_mov_b32 s11, 0",32,148,20,0,""
1,110680,"s_lshl_b32 s18, s6, 1",32,164,36,0,""
1,110684,"s_mov_b32 s19, s7",32,132,4,0,""
1,110688,"s_mul_i32 s20, s6, 3",32,132,4,0,""
1,110692,"s_mov_b32 s21, s7",32,132,4,0,""
1,110696,"v_mul_lo_u32 v11, s8, v1",32,560,432,0,""
1,110704,"v_mul_lo_u32 v13, s8, v0",32,280,152,0,""
1,110712,"s_mov_b64 s[2:3], 0",32,140,12,0,""
1,110716,"v_mov_b32_e32 v15, 0x2f800000",32,168,40,0,""
1,110724,"v_mov_b32_e32 v17, 0x30c90fdb",32,192,64,0,""
1,110732,"s_mov_b32 s8, 0x800000",32,144,16,0,""
1,110740,"s_mov_b32 s27, 0x3f317217",32,136,4,0,""
1,110748,"s_mov_b32 s28, 0x7f800000",32,132,4,128,""
1,110756,"s_mov_b32 s29, 0xf800000",32,128,0,0,""
1,110764,"v_mov_b32_e32 v19, 0x260",32,164,36,0,""
1,110772,"s_movk_i32 s30, 0x7fff",32,128,0,0,""
1,110776,"v_mov_b32_e32 v21, 0x41b17218",32,156,28,0,""
1,110784,"v_mov_b32_e32 v25, 0x7fc0",32,136,8,24,""
1,110792,"v_mov_b64_e32 v[0:1], v[4:5]",32,3192,3064,0,""
1,110796,"s_branch 10",32,144,12,0,""
1,110800,"s_or_b64 exec, exec, s[0:1]",224,940,16,3396,""
1,110804,"v_lshl_add_u64 v[4:5], v[4:5], 0, s[12:13]",224,3972,3072,0,""
1,110812,"s_add_i32 s11, s11, s26",224,992,44,0,""
1,110816,"v_cmp_le_i64_e32 vcc, s[14:15], v[4:5]",224,2220,1256,576,""
1,110820,"s_or_b64 s[2:3], vcc, s[2:3]",224,984,72,3516,""
1,110824,"v_mov_b64_e32 v[44:45], v[42:43]",224,2888,1992,0,""
1,110828,"s_barrier",224,25028,25028,4,""
1,110832,"s_andn2_b64 exec, exec, s[2:3]",224,944,44,0,""
1,110836,"s_cbranch_execz 339",224,896,0,892,""
1,110840,"v_add_co_u32_e32 v22, vcc, 1, v22",224,1356,460,516,""
1,110844,"v_mov_b32_e32 v35, v27",224,1320,412,0,""
1,110848,"s_nop 0",224,2452,2452,0,""
1,110852,"v_cndmask_b32_e64 v27, 0, 1, vcc",224,1972,1076,0,""
1,110860,"v_addc_co_u32_e32 v23, vcc, 0, v23, vcc",224,2248,1348,0,""
1,110864,"v_cmp_eq_u32_e32 vcc, 0, v23",224,5716,4820,0,""
1,110868,"v_mov_b32_e32 v37, v40",224,1096,196,0,""
1,110872,"v_mad_u64_u32 v[40:41], s[0:1], v22, s25, 0",224,2104,1208,0,""
1,110880,"v_cndmask_b32_e32 v27, 0, v27, vcc",224,1420,524,0,""
1,110884,"v_add_u32_e32 v0, v27, v0",224,988,92,0,""
1,110888,"v_cmp_eq_u32_e32 vcc, 0, v0",224,5420,4524,0,""
1,110892,"v_mov_b32_e32 v39, v29",224,1280,380,0,""
1,110896,"v_mad_u64_u32 v[42:43], s[0:1], v0, s24, 0",224,1768,872,0,""
1,110904,"v_cndmask_b32_e32 v27, 0, v27, vcc",224,1532,636,0,""
1,110908,"v_add_u32_e32 v1, v27, v1",224,1084,188,0,""
1,110912,"v_xor_b32_e32 v29, v41, v3",224,1160,264,0,""
1,110916,"v_xor_b32_e32 v27, v2, v43",224,1336,436,0,""
1,110920,"v_xor_b32_e32 v29, v1, v29",224,1208,312,0,""
1,110924,"v_xor_b32_e32 v27, v23, v27",224,1072,176,0,""
1,110928,"v_mad_u64_u32 v[52:53], s[0:1], v29, s24, 0",224,2228,1328,0,""
1,110936,"v_mad_u64_u32 v[50:51], s[0:1], v27, s25, 0",224,2044,1148,0,""
1,110944,"v_xor_b32_e32 v27, v24, v53",224,936,40,0,""
1,110948,"v_xor_b32_e32 v27, v27, v42",224,972,76,0,""
1,110952,"v_xor_b32_e32 v29, v20, v51",224,1020,124,0,""
1,110956,"v_xor_b32_e32 v29, v29, v40",224,976,80,0,""
1,110960,"v_mad_u64_u32 v[40:41], s[0:1], v27, s25, 0",224,1960,1060,0,""
1,110968,"v_mad_u64_u32 v[42:43], s[0:1], v29, s24, 0",224,1392,496,0,""
1,110976,"v_xor_b32_e32 v29, v26, v41",224,1112,212,0,""
1,110980,"v_xor_b32_e32 v27, v18, v43",224,1028,132,0,""
1,110984,"v_xor_b32_e32 v29, v29, v50",224,1112,216,0,""
1,110988,"v_xor_b32_e32 v27, v27, v52",224,1028,132,0,""
1,110992,"v_mad_u64_u32 v[52:53], s[0:1], v29, s24, 0",224,1788,892,0,""
1,111000,"v_mad_u64_u32 v[50:51], s[0:1], v27, s25, 0",224,2392,1496,0,""
1,111008,"v_xor_b32_e32 v27, v28, v53",224,940,44,0,""
1,111012,"v_xor_b32_e32 v27, v27, v42",224,1012,116,0,""
1,111016,"v_xor_b32_e32 v29, v16, v51",224,1024,128,0,""
1,111020,"v_xor_b32_e32 v29, v29, v40",224,1004,108,0,""
1,111024,"v_mad_u64_u32 v[40:41], s[0:1], v27, s25, 0",224,1980,1072,0,""
1,111032,"v_mad_u64_u32 v[42:43], s[0:1], v29, s24, 0",224,1936,1040,0,""
1,111040,"v_xor_b32_e32 v29, v30, v41",224,1008,104,0,""
1,111044,"v_xor_b32_e32 v27, v14, v43",224,1132,236,0,""
1,111048,"v_xor_b32_e32 v29, v29, v50",224,1140,236,0,""
1,111052,"v_xor_b32_e32 v27, v27, v52",224,1124,224,0,""
1,111056,"v_mad_u64_u32 v[52:53], s[0:1], v29, s24, 0",224,2624,1728,0,""
1,111064,"v_mad_u64_u32 v[50:51], s[0:1], v27, s25, 0",224,1456,560,0,""
1,111072,"v_xor_b32_e32 v27, v32, v53",224,956,60,0,""
1,111076,"v_xor_b32_e32 v27, v27, v42",224,1060,164,0,""
1,111080,"v_xor_b32_e32 v29, v12, v51",224,1124,228,0,""
1,111084,"v_xor_b32_e32 v29, v29, v40",224,1072,172,0,""
1,111088,"v_mad_u64_u32 v[40:41], s[0:1], v27, s25, 0",224,2208,1312,0,""
1,111096,"v_mad_u64_u32 v[42:43], s[0:1], v29, s24, 0",224,1436,536,0,""
1,111104,"v_xor_b32_e32 v29, v34, v41",224,1052,156,0,""
1,111108,"v_xor_b32_e32 v27, v10, v43",224,984,88,0,""
1,111112,"v_xor_b32_e32 v29, v29, v50",224,1100,200,0,""
1,111116,"v_xor_b32_e32 v27, v27, v52",224,948,48,0,""
1,111120,"v_mad_u64_u32 v[52:53], s[0:1], v29, s24, 0",224,2732,1828,0,""
1,111128,"v_mad_u64_u32 v[50:51], s[0:1], v27, s25, 0",224,1876,980,0,""
1,111136,"v_xor_b32_e32 v27, v36, v53",224,988,92,0,""
1,111140,"v_xor_b32_e32 v27, v27, v42",224,1028,132,0,""
1,111144,"v_xor_b32_e32 v29, v8, v51",224,956,60,0,""
1,111148,"v_xor_b32_e32 v29, v29, v40",224,1040,136,0,""
1,111152,"v_mad_u64_u32 v[54:55], s[0:1], v27, s25, 0",224,1652,756,0,""
1,111160,"v_mad_u64_u32 v[56:57], s[0:1], v29, s24, 0",224,1336,440,0,""
1,111168,"v_xor_b32_e32 v29, v38, v55",224,988,92,0,""
1,111172,"v_xor_b32_e32 v27, v6, v57",224,932,36,0,""
1,111176,"v_xor_b32_e32 v29, v29, v50",224,964,68,0,""
1,111180,"v_xor_b32_e32 v27, v27, v52",224,908,12,0,""
1,111184,"v_mad_u64_u32 v[40:41], s[0:1], v29, s24, 0",224,1648,752,0,""
1,111192,"v_mad_u64_u32 v[42:43], s[0:1], v27, s25, 0",224,1804,908,0,""
1,111200,"v_xor_b32_e32 v27, v41, v56",224,964,68,0,""
1,111204,"v_xor_b32_e32 v29, v47, v27",224,1100,204,0,""
1,111208,"v_xor_b32_e32 v27, v43, v54",224,1036,140,0,""
1,111212,"v_xor_b32_e32 v27, v48, v27",224,1084,176,0,""
1,111216,"v_cmp_lt_i32_e32 vcc, 1, v46",224,10556,9660,0,""
1,111220,"s_and_saveexec_b64 s[0:1], vcc",224,1060,160,3584,""
1,111224,"s_xor_b64 s[0:1], exec, s[0:1]",224,924,28,0,""
1,111228,"s_cbranch_execz 14",224,916,8,0,""
1,111232,"v_cmp_lt_i32_e32 vcc, 2, v46",0,0,0,0,""
1,111236,"s_and_saveexec_b64 s[22:23], vcc",0,0,0,0,""
1,111240,"s_xor_b64 s[22:23], exec, s[22:23]",0,0,0,0,""
1,111244,"s_or_saveexec_b64 s[22:23], s[22:23]",0,0,0,0,""
1,111248,"v_mov_b32_e32 v43, v44",0,0,0,0,""
1,111252,"v_mov_b32_e32 v41, v29",0,0,0,0,""
1,111256,"v_mov_b32_e32 v33, v40",0,0,0,0,""
1,111260,"v_mov_b32_e32 v31, v27",0,0,0,0,""
1,111264,"s_xor_b64 exec, exec, s[22:23]",0,0,0,0,""
1,111268,"v_mov_b32_e32 v43, v35",0,0,0,0,""
1,111272,"v_mov_b32_e32 v41, v44",0,0,0,0,""
1,111276,"v_mov_b32_e32 v33, v29",0,0,0,0,""
1,111280,"v_mov_b32_e32 v31, v40",0,0,0,0,""
1,111284,"s_or_b64 exec, exec, s[22:23]",0,0,0,0,""
1,111288,"s_andn2_saveexec_b64 s[0:1], s[0:1]",224,960,24,3600,""
1,111292,"s_cbranch_execz 11",224,936,0,856,""
1,111296,"v_cmp_ne_u32_e32 vcc, 1, v46",224,3712,2816,3620,""
1,111300,"v_mov_b32_e32 v43, v37",224,1152,256,0,""
1,111304,"v_mov_b32_e32 v41, v35",224,1200,300,0,""
1,111308,"v_mov_b32_e32 v33, v44",224,1000,104,0,""
1,111312,"v_mov_b32_e32 v31, v29",224,1196,296,0,""
1,111316,"s_and_saveexec_b64 s[22:23], vcc",224,948,44,0,""
1,111320,"v_mov_b32_e32 v43, v39",224,1444,548,0,""
1,111324,"v_mov_b32_e32 v41, v37",224,1032,136,0,""
1,111328,"v_mov_b32_e32 v33, v35",224,1136,236,0,""
1,111332,"v_mov_b32_e32 v31, v44",224,1060,160,0,""
1,111336,"s_or_b64 exec, exec, s[22:23]",224,916,20,0,""
1,111340,"s_or_b64 exec, exec, s[0:1]",224,920,16,0,""
1,111344,"v_cvt_f32_u32_e32 v35, v43",224,5008,4112,0,""
1,111348,"v_fmamk_f32 v35, v35, 0x2f800000, v15",224,1028,128,0,""
1,111356,"v_cmp_gt_f32_e32 vcc, s8, v35",224,3860,2928,0,""
1,111360,"s_nop 1",224,1756,1756,0,""
1,111364,"v_cndmask_b32_e64 v37, 0, 32, vcc",224,2168,1260,0,""
1,111372,"v_ldexp_f32 v35, v35, v37",224,2024,1120,0,""
1,111380,"v_log_f32_e32 v35, v35",224,15176,11596,0,""
1,111384,"v_cvt_f32_u32_e32 v37, v41",224,4892,3992,16,""
1,111388,"v_cndmask_b32_e32 v39, 0, v21, vcc",224,1572,676,0,""
1,111392,"v_mul_f32_e32 v41, 0x3f317217, v35",224,948,52,0,""
1,111400,"v_fma_f32 v41, v35, s27, -v41",224,1356,460,0,""
1,111408,"v_fmac_f32_e32 v41, 0x3377d1cf, v35",224,988,92,0,""
1,111416,"v_fmac_f32_e32 v41, 0x3f317217, v35",224,996,96,0,""
1,111424,"v_cmp_lt_f32_e64 vcc, |v35|, s28",224,4992,4096,60,""
1,111432,"v_fmamk_f32 v37, v37, 0x30c90fdb, v17",224,980,84,0,""
1,111440,"v_mul_f32_e32 v37, 0.15915494, v37",224,948,48,0,""
1,111444,"v_cndmask_b32_e32 v35, v35, v41, vcc",224,1288,392,0,""
1,111448,"v_sub_f32_e32 v35, v35, v39",224,1072,176,0,""
1,111452,"v_mul_f32_e32 v35, -2.0, v35",224,968,68,0,""
1,111456,"v_mul_f32_e32 v39, 0x4f800000, v35",224,1228,332,0,""
1,111464,"v_cmp_gt_f32_e32 vcc, s29, v35",224,4688,3784,0,""
1,111468,"s_nop 1",224,1784,1784,0,""
1,111472,"v_cndmask_b32_e32 v35, v35, v39, vcc",224,1944,1044,0,""
1,111476,"v_sqrt_f32_e32 v39, v35",224,14200,10652,0,""
1,111480,"s_nop 0",224,932,932,0,""
1,111484,"v_add_u32_e32 v41, -1, v39",224,1728,828,0,""
1,111488,"v_add_u32_e32 v43, 1, v39",224,1248,352,0,""
1,111492,"v_fma_f32 v44, -v41, v39, v35",224,1508,608,0,""
1,111500,"v_fma_f32 v45, -v43, v39, v35",224,1240,340,0,""
1,111508,"v_cmp_ge_f32_e64 s[0:1], 0, v44",224,2864,1944,0,""
1,111516,"s_nop 1",224,1768,1768,0,""
1,111520,"v_cndmask_b32_e64 v39, v39, v41, s[0:1]",224,1720,812,0,""
1,111528,"v_cmp_lt_f32_e64 s[0:1], 0, v45",224,3716,2804,0,""
1,111536,"s_nop 1",224,1776,1776,0,""
1,111540,"v_cndmask_b32_e64 v39, v39, v43, s[0:1]",224,1672,776,0,""
1,111548,"v_mul_f32_e32 v41, 0x37800000, v39",224,936,40,0,""
1,111556,"v_cndmask_b32_e32 v39, v39, v41, vcc",224,1368,472,0,""
1,111560,"v_cmp_class_f32_e32 vcc, v35, v19",224,3188,2268,0,""
1,111564,"s_nop 1",224,1768,1768,0,""
1,111568,"v_cndmask_b32_e32 v35, v39, v35, vcc",224,2268,1360,0,""
1,111572,"v_cmp_gt_i64_e32 vcc, s[4:5], v[4:5]",224,3568,2652,0,""
1,111576,"s_and_saveexec_b64 s[0:1], vcc",224,956,48,3564,""
1,111580,"s_cbranch_execz 19",224,916,8,884,""
1,111584,"v_sin_f32_e32 v39, v37",224,16664,13080,3600,""
1,111588,"v_mov_b32_e32 v41, s9",224,1704,808,4,""
1,111592,"v_add_u32_e32 v44, s11, v7",224,1176,276,0,""
1,111596,"v_ashrrev_i32_e32 v45, 31, v44",224,980,84,0,""
1,111600,"v_mul_f32_e32 v39, v39, v35",224,948,52,0,""
1,111604,"v_fma_f32 v39, s10, v39, v41",224,1392,496,0,""
1,111612,"v_bfe_u32 v41, v39, 16, 1",224,2712,1808,0,""
1,111620,"v_add3_u32 v41, v39, v41, s30",224,4560,3664,0,""
1,111628,"v_cmp_o_f32_e32 vcc, v39, v39",224,2216,1320,0,""
1,111632,"v_lshl_add_u64 v[44:45], s[16:17], 0, v[44:45]",224,4028,3132,0,""
1,111640,"s_nop 0",224,896,896,0,""
1,111644,"v_cndmask_b32_sdwa v39, v25, v41, vcc dst_sel:DWORD dst_unused:UNUSED_PAD src0_sel:DWORD src1_sel:WORD_1",224,7724,6824,28,""
1,111652,"global_store_short v[44:45], v39, off",224,2492,1580,1788,""
1,111660,"s_or_b64 exec, exec, s[0:1]",224,968,8,0,""
1,111664,"v_lshl_add_u64 v[44:45], s[6:7], 0, v[4:5]",224,3204,2288,0,""
1,111672,"v_cmp_gt_i64_e32 vcc, s[4:5], v[44:45]",224,4256,3348,0,""
1,111676,"s_and_saveexec_b64 s[0:1], vcc",224,976,52,3572,""
1,111680,"s_cbranch_execz 19",224,928,4,868,""
1,111684,"v_cos_f32_e32 v37, v37",224,15832,12248,0,""
1,111688,"v_add_u32_e32 v44, s11, v13",224,1568,672,28,""
1,111692,"v_ashrrev_i32_e32 v45, 31, v44",224,1080,176,0,""
1,111696,"v_lshl_add_u64 v[44:45], s[16:17], 0, v[44:45]",224,2300,1404,0,""
1,111704,"v_mul_f32_e32 v35, v37, v35",224,1060,160,0,""
1,111708,"v_mov_b32_e32 v37, s9",224,1452,552,0,""
1,111712,"v_fma_f32 v35, s10, v35, v37",224,1268,368,0,""
1,111720,"v_bfe_u32 v37, v35, 16, 1",224,2836,1936,0,""
1,111728,"v_add3_u32 v37, v35, v37, s30",224,3000,2104,0,""
1,111736,"v_cmp_o_f32_e32 vcc, v35, v35",224,1428,524,0,""
1,111740,"s_nop 1",224,1784,1784,0,""
1,111744,"v_cndmask_b32_sdwa v35, v25, v37, vcc dst_sel:DWORD dst_unused:UNUSED_PAD src0_sel:DWORD src1_sel:WORD_1",224,10304,9400,0,""
1,111752,"global_store_short v[44:45], v35, off",224,2168,1268,1784,""
1,111760,"s_or_b64 exec, exec, s[0:1]",224,988,32,0,""
1,111764,"v_cvt_f32_u32_e32 v33, v33",224,2584,1652,0,""
1,111768,"v_cvt_f32_u32_e32 v31, v31",224,2552,1644,0,""
1,111772,"v_lshl_add_u64 v[44:45], s[18:19], 0, v[4:5]",224,2772,1876,0,""
1,111780,"v_fmamk_f32 v33, v33, 0x2f800000, v15",224,988,88,0,""
1,111788,"v_cmp_gt_f32_e32 vcc, s8, v33",224,2396,1488,0,""
1,111792,"s_nop 1",224,1780,1780,0,""
1,111796,"v_cndmask_b32_e64 v35, 0, 32, vcc",224,2156,1256,0,""
1,111804,"v_ldexp_f32 v33, v33, v35",224,3540,2636,12,""
1,111812,"v_log_f32_e32 v33, v33",224,11488,7924,0,""
1,111816,"v_cndmask_b32_e32 v35, 0, v21, vcc",224,1748,852,20,""
1,111820,"v_mul_f32_e32 v37, 0x3f317217, v33",224,1204,308,0,""
1,111828,"v_fma_f32 v37, v33, s27, -v37",224,1460,560,0,""
1,111836,"v_fmac_f32_e32 v37, 0x3377d1cf, v33",224,1096,200,0,""
1,111844,"v_fmac_f32_e32 v37, 0x3f317217, v33",224,956,56,0,""
1,111852,"v_cmp_lt_f32_e64 vcc, |v33|, s28",224,3420,2524,0,""
1,111860,"s_nop 1",224,1792,1792,0,""
1,111864,"v_cndmask_b32_e32 v33, v33, v37, vcc",224,2220,1320,0,""
1,111868,"v_sub_f32_e32 v33, v33, v35",224,1064,168,0,""
1,111872,"v_mul_f32_e32 v33, -2.0, v33",224,1128,232,0,""
1,111876,"v_mul_f32_e32 v35, 0x4f800000, v33",224,1092,192,0,""
1,111884,"v_cmp_gt_f32_e32 vcc, s29, v33",224,3244,2348,0,""
1,111888,"v_fmamk_f32 v37, v31, 0x30c90fdb, v17",224,1012,116,0,""
1,111896,"s_nop 0",224,896,896,0,""
1,111900,"v_cndmask_b32_e32 v33, v33, v35, vcc",224,1688,780,0,""
1,111904,"v_sqrt_f32_e32 v35, v33",224,10888,7348,8,""
1,111908,"s_nop 0",224,940,940,0,""
1,111912,"v_add_u32_e32 v31, -1, v35",224,1616,716,0,""
1,111916,"v_add_u32_e32 v39, 1, v35",224,1144,228,0,""
1,111920,"v_fma_f32 v41, -v31, v35, v33",224,1500,600,0,""
1,111928,"v_fma_f32 v43, -v39, v35, v33",224,1536,636,0,""
1,111936,"v_cmp_ge_f32_e64 s[0:1], 0, v41",224,1560,640,0,""
1,111944,"s_nop 1",224,1768,1768,0,""
1,111948,"v_cndmask_b32_e64 v31, v35, v31, s[0:1]",224,2168,1260,0,""
1,111956,"v_cmp_lt_f32_e64 s[0:1], 0, v43",224,2240,1316,0,""
1,111964,"s_nop 1",224,1764,1764,0,""
1,111968,"v_cndmask_b32_e64 v31, v31, v39, s[0:1]",224,2192,1292,0,""
1,111976,"v_mul_f32_e32 v35, 0x37800000, v31",224,964,60,0,""
1,111984,"v_cndmask_b32_e32 v31, v31, v35, vcc",224,1388,488,0,""
1,111988,"v_cmp_class_f32_e32 vcc, v33, v19",224,3676,2756,0,""
1,111992,"s_nop 1",224,1768,1768,0,""
1,111996,"v_cndmask_b32_e32 v31, v31, v33, vcc",224,1724,820,0,""
1,112000,"v_cmp_gt_i64_e32 vcc, s[4:5], v[44:45]",224,1836,940,0,""
1,112004,"v_mul_f32_e32 v33, 0.15915494, v37",224,960,56,0,""
1,112008,"s_and_saveexec_b64 s[0:1], vcc",224,904,4,2628,""
1,112012,"s_cbranch_execz 19",224,904,8,892,""
1,112016,"v_sin_f32_e32 v35, v33",220,9884,6404,0,""
1,112020,"v_mov_b32_e32 v37, s9",220,1896,1008,52,""
1,112024,"v_add_u32_e32 v44, s11, v11",220,1348,468,0,""
1,112028,"v_ashrrev_i32_e32 v45, 31, v44",220,960,80,0,""
1,112032,"v_mul_f32_e32 v35, v35, v31",220,984,104,0,""
1,112036,"v_fma_f32 v35, s10, v35, v37",220,1536,656,0,""
1,112044,"v_bfe_u32 v37, v35, 16, 1",220,2260,1376,0,""
1,112052,"v_add3_u32 v37, v35, v37, s30",220,4072,3184,0,""
1,112060,"v_cmp_o_f32_e32 vcc, v35, v35",220,1792,912,0,""
1,112064,"v_lshl_add_u64 v[44:45], s[16:17], 0, v[44:45]",220,2408,1528,0,""
1,112072,"s_nop 0",220,880,880,0,""
1,112076,"v_cndmask_b32_sdwa v35, v25, v37, vcc dst_sel:DWORD dst_unused:UNUSED_PAD src0_sel:DWORD src1_sel:WORD_1",220,6128,5224,0,""
1,112084,"global_store_short v[44:45], v35, off",220,1796,908,1736,""
1,112092,"s_or_b64 exec, exec, s[0:1]",224,992,40,64,""
1,112096,"v_lshl_add_u64 v[44:45], s[20:21], 0, v[4:5]",224,2136,1216,48,""
1,112104,"v_cmp_gt_i64_e32 vcc, s[4:5], v[44:45]",224,1900,976,0,""
1,112108,"s_and_saveexec_b64 s[0:1], vcc",224,972,40,3556,""
1,112112,"s_cbranch_execz 65207",224,928,4,860,""
1,112116,"v_cos_f32_e32 v33, v33",192,9128,6072,0,""
1,112120,"v_add_u32_e32 v44, s11, v9",192,1428,660,20,""
1,112124,"v_ashrrev_i32_e32 v45, 31, v44",192,936,164,0,""
1,112128,"v_lshl_add_u64 v[44:45], s[16:17], 0, v[44:45]",192,1956,1188,0,""
1,112136,"v_mul_f32_e32 v31, v33, v31",192,820,44,0,""
1,112140,"v_mov_b32_e32 v33, s9",192,1068,292,0,""
1,112144,"v_fma_f32 v31, s10, v31, v33",192,1048,280,0,""
1,112152,"v_bfe_u32 v33, v31, 16, 1",192,4120,3352,0,""
1,112160,"v_add3_u32 v33, v31, v33, s30",192,2612,1844,0,""
1,112168,"v_cmp_o_f32_e32 vcc, v31, v31",192,1504,728,0,""
1,112172,"s_nop 1",192,1528,1528,0,""
1,112176,"v_cndmask_b32_sdwa v31, v25, v33, vcc dst_sel:DWORD dst_unused:UNUSED_PAD src0_sel:DWORD src1_sel:WORD_1",192,6176,5396,0,""
1,112184,"global_store_short v[44:45], v31, off",192,1516,748,1524,""
1,112192,"s_branch 65187",192,976,16,0,""
1,112196,"s_endpgm",32,3360,4,16,""
1,112200,"s_andn2_b64 vcc, exec, s[8:9]",32,1856,1728,24628,""
1,112204,"s_cbranch_vccz 64919",32,128,0,128,""
1,112208,"s_branch 64942",0,0,0,0,""
